"millesimes";"name"
"1,5";"[evaluate] 2149_TN = 2149_TB+2149_TH+2149_TK"
"1,5";"[evaluate] 2149_TO = 2149_AE+2149_TM-2149_TN"
"1,5";"[evaluate] 2149_TP = 2149_BB+2149_BC+2149_BD+2149_BE+2149_BF+2149_BG+2149_BH+2149_BJ+2149_HG+2149_BL+2149_BM"
"1,5";"[evaluate] 2149_TQ = 2149_BX+2149_BY+2149_BZ+2149_CA+2149_CB+2149_CC+2149_CD+2149_CE+2149_HH+2149_CG+2149_CH"
"1,5";"[evaluate] 2149_TR = 2149_AS+2149_TP-2149_TQ"
"1,5";"[evaluate] 2149_TS = 2149_BN+2149_BP+2149_BQ+2149_BR+2149_BS+2149_BT"
"1,5";"[evaluate] 2149_TT = 2149_CJ+2149_CK+2149_CL+2149_CL+2149_CN+2149_CP"
"1,5";"[evaluate] 2149_TU = 2149_AZ+2149_TS-2149_TT"
"1,5";"[evaluate] 2149_TV = 2149_TM+2149_TP+2149_TS"
"1,5";"[evaluate] 2149_TW = 2149_TN+2149_TQ+2149_TT"
"1,5";"[evaluate] 2149_TX = 2149_BA+2149_TV-2149_TW"
"1,5";"[evaluate] 2150_AP = 2150_AA+2150_AB+2150_AC+2150_AD+2150_AE+2150_AF+2150_AG+2150_AH+2150_AJ+2150_AK+2150_AL+2150_AM+2150_AN"
"1,5";"[evaluate] 2150_BP = 2150_BA+2150_BB+2150_BC+2150_BD+2150_BE+2150_BF+2150_BG+2150_BH+2150_BJ+2150_BK+2150_BL+2150_BM+2150_BN"
"1,5";"[evaluate] 2150_EQ = 2150_BA+2150_BB+2150_BC+2150_BD+2150_BE+2150_BF+2150_BG+2150_BH+2150_BJ+2150_BK+2150_BL+2150_BM+2150_BN"
"1,5";"[evaluate] 2150_FF = 2150_ER+2150_ES+2150_ET+2150_EV+2150_EU+2150_EW+2150_EX+2150_EY+2150_EZ+2150_FA+2150_FB+2150_FC+2150_FD+2150_FE"
"1,5";"[evaluate] 2150_GQ = 2150_GA+2150_GB+2150_GC+2150_GD+2150_GE+2150_GF+2150_GG+2150_GH+2150_GJ+2150_GK+2150_GL+2150_GM+2150_GN+2150_GP"
"1,5";"[evaluate] 2150_VQ = 2150_VA+2150_VB+2150_VC+2150_VD+2150_VE+2150_VF+2150_VG+2150_VH+2150_VJ+2150_VK+2150_VL+2150_VM+2150_VN+2150_VP"
"1,5";"[evaluate] 2150_VR = 2150_BQ+2150_BR+2150_BS+2150_BT+2150_BU+2150_BV+2150_BW+2150_BX+2150_BY+2150_BZ+2150_DA+2150_DB+2150_DC+2150_DD"
"1,5";"[evaluate] 2151BIS_YU = 2151BIS_AM+#SUM(2151BIS_AN)#+2151BIS_AR+#SUM(2151BIS_AS)#+#SUM(2151BIS_AU)#"
"1,5";"[evaluate] 2151BIS_YV = 2151BIS_BA+#SUM(2151BIS_BB)#+2151BIS_BE+#SUM(2151BIS_BF)#+#SUM(2151BIS_BH)#"
"1,5";"[evaluate] 2151TER_BL = 2151TER_BD+2151TER_BE+2151TER_BF+2151TER_BG+2151TER_BH+2151TER_BJ+2151TER_BK"
"1,5";"[evaluate] 2151TER_BW = 2151TER_BM+2151TER_BN+2151TER_BP+2151TER_BQ+2151TER_BR+2151TER_BS+2151TER_BT+2151TER_BU+2151TER_BV"
"1,5";"[evaluate] 2151TER_BZ = 2151TER_BW+2151TER_BX"
"1,5";"[evaluate] 2151TER_ZK = 2151TER_ZD+2151TER_ZE+2151TER_ZF+2151TER_ZG+2151TER_ZH+2151TER_ZI+2151TER_ZJ"
"1,5";"[evaluate] 2151TER_ZU = 2151TER_ZL+2151TER_ZM+2151TER_ZN+2151TER_ZO+2151TER_ZP+2151TER_ZQ+2151TER_ZR+2151TER_ZS+2151TER_ZT"
"1,5";"[evaluate] 2151TER_ZX = 2151TER_ZV+2151TER_ZW"
"1";"[evaluate] 2151_WJ = 2151BIS_YU"
"1";"[evaluate] 2151_WO = #SUM(2151_BB)#"
"1,5";"[evaluate] 2151_WP = 2151_WA+2151_WB+2151_WC+2151_WD+2151_WE+2151_WF+2151_WG+2151_WH+2151_WJ+2151_WK+2151_WL+2151_WM+2151_WN+2151_WO"
"1";"[evaluate] 2151_WS = 2151BIS_YV"
"1";"[evaluate] 2151_WZ = #SUM(2151_CB)#"
"1,5";"[evaluate] 2151_XA = 2151_WQ+2151_WR+2151_WS+2151_WT+2151_WU+2151_WV+2151_XS+2151_WX+2151_WT+2151_YD+2151_WZ"
"1,5";"[evaluate] 2151_XB = IF(2151_WP-2151_XA>=0;2151_WP-2151_XA;0)"
"1,5";"[evaluate] 2151_XC = IF(2151_WP-2151_XA<0;2151_XA-2151_WP;0)"
"1";"[evaluate] 2151_XS = #SUM(2151_DB)#"
"1,5";"[evaluate] 2152BIS_AC = 2152BIS_AA+2152BIS_AB+2152BIS_GA"
"1,5";"[evaluate] 2152BIS_AQ = 2152BIS_AD+2152BIS_AE+2152BIS_AF+2152BIS_AG+2152BIS_AH+2152BIS_AJ+2152BIS_AK+2152BIS_AL+2152BIS_AM+2152BIS_AN+2152BIS_AP"
"1,5";"[evaluate] 2152BIS_BM = 2152BIS_BA+2152BIS_BB+2152BIS_BC+2152BIS_BD+2152BIS_BE+2152BIS_BF+2152BIS_BG+2152BIS_BH+2152BIS_BJ+2152BIS_BK+2152BIS_BL"
"1,5";"[evaluate] 2152BIS_CC = 2152BIS_CA+2152BIS_CB+2152BIS_GB"
"1,5";"[evaluate] 2152BIS_CQ = 2152BIS_CD+2152BIS_CE+2152BIS_CF+2152BIS_CG+2152BIS_CH+2152BIS_CJ+2152BIS_CK+2152BIS_CL+2152BIS_CM+2152BIS_CN+2152BIS_CP"
"1,5";"[evaluate] 2152BIS_EC = 2152BIS_EA+2152BIS_EB+2152BIS_GC"
"1,5";"[evaluate] 2152BIS_EQ = 2152BIS_ED+2152BIS_EE+2152BIS_EF+2152BIS_EG+2152BIS_EH+2152BIS_EJ+2152BIS_EK+2152BIS_EL+2152BIS_EM+2152BIS_EN+2152BIS_EP"
"1,5";"[evaluate] 2152_BM = #SUM(2152_BA)#+#SUM(2152_BD)#"
"1,5";"[evaluate] 2152_BZ = #SUM(2152_BN)#+#SUM(2152_BR)#"
"1,5";"[evaluate] 2152_CM = #SUM(2152_CA)#+#SUM(2152_CD)#"
"1,5";"[evaluate] 2152_CZ = #SUM(2152_CN)#+#SUM(2152_CR)#"
"1,5";"[evaluate] 2152_DM = #SUM(2152_DA)#+#SUM(2152_DD)#"
"1,5";"[evaluate] 2152_DZ = #SUM(2152_DN)#+#SUM(2152_DR)#"
"1,5";"[evaluate] 2152_EM = #SUM(2152_EA)#+#SUM(2152_ED)#"
"1,5";"[evaluate] 2152_EZ = #SUM(2152_EN)#+#SUM(2152_ER)#"
"1";"[evaluate] 2152_FE = #SUM(2152_JB)#"
"1,5";"[evaluate] 2152_FF = 2152_EZ+2152_FA+2152_FB+2152_FC+2152_FD+2152_FE"
"1,5";"[evaluate] 2152_GM = #SUM(2152_GA)#+#SUM(2152_GD)#"
"1,5";"[evaluate] 2152_HA = #SUM(2152_GS)#"
"1";"[evaluate] 2152_HE = #SUM(2152_JC)#"
"1,5";"[evaluate] 2152_HF = 2152_HA+2152_HB+2152_HC-2152_HD+2152_HE"
"1,5";"[evaluate] 2777D_BA = 2777D_AA*0.21"
"1,5";"[evaluate] 2777D_BB = 2777D_AB*0.24"
"1,5";"[evaluate] 2777D_BC = 2777D_AC*0.75"
"1,5";"[evaluate] 2777D_BE = 2777D_AE"
"1,5";"[evaluate] 2777D_BF = 2777D_BA+2777D_BB+2777D_BC"
"1,5";"[evaluate] 2777D_DA = 2777D_CA*0.082"
"1,5";"[evaluate] 2777D_DB = 2777D_CB*0.082"
"1,5";"[evaluate] 2777D_DC = 2777D_CC*0.045"
"1,5";"[evaluate] 2777D_DD = 2777D_CD*0.045"
"1,5";"[evaluate] 2777D_DE = 2777D_CE*0.003"
"1,5";"[evaluate] 2777D_DF = 2777D_CF*0.003"
"1,5";"[evaluate] 2777D_DG = 2777D_CG*0.02"
"1,5";"[evaluate] 2777D_DH = 2777D_CH*0.02"
"1,5";"[evaluate] 2777D_DI = 2777D_CI*0.005"
"1,5";"[evaluate] 2777D_DJ = 2777D_CJ*0.005"
"1,5";"[evaluate] 2777D_EA = 2777D_BF+2777D_DA+2777D_DC+2777D_DE+2777D_DG+2777D_DI"
"1,5";"[evaluate] 2900_BD = IF(2900_BB>0;2900_BA*(1.5*(2900_BC/2900_BB));0)"
"1,5";"[evaluate] 2900_BG = 0.25*(2900_BE+2900_BF+2900_BA)"
"1,5";"[evaluate] 2900_BJ = #MAX(2900_BD;2900_BG;2900_BH)#"
"1,5";"[evaluate] 2900_BK = IF((2900_BA-2900_BJ)<150000;0;2900_BA-2900_BJ)"
"1,5";"[evaluate] 2900_CC = 0.05*2900_CB"
"1,5";"[evaluate] 2900_CD = 2900_CA+2900_CB-2900_CC"
"1,5";"[evaluate] 2900_CE = 2900_BG-2900_BA"
"1,5";"[evaluate] 2900_CG = 2900_CD+2900_BK-2900_CF"
"1,5";"[evaluate] 2901_BC = 0.05*2901_BB"
"1,5";"[evaluate] 2901_BD = 2901_BA+2901_BB-2901_BC"
"1,5";"[evaluate] 2901_BH = 0.25*(2901_BF+2901_BG+2901_BE)"
"1,5";"[evaluate] 2901_BJ = 2901_BH-2901_BE"
"1";"[evaluate] 2901_BK = 2900_CF"
"1,5";"[evaluate] 2901_BL = 2901_BJ-2901_BK"
"1";"[evaluate] 2901_BM = 2900_BK"
"1,5";"[evaluate] 2901_BN = 2901_BD-2901_BK-2901_BL+2901_BM"
"1,5";"[evaluate] 2902_CB = #SUM(2902_BB)#"
"1,5";"[evaluate] 2902_CC = #SUM(2902_BC)#"
"1,5";"[evaluate] 2902_CD = #SUM(2902_BD)#"
"1,5";"[evaluate] 2902_CE = #SUM(2902_BE)#"
"1,5";"[evaluate] 2902_CF = #SUM(2902_BF)#"
"1,5";"[evaluate] 2902_DA = 2902_CC+2902_CD"
"1,5";"[evaluate] 2902_DB = 0.25*(2902_CE+2902_CC-2902_CF)"
"1,5";"[evaluate] 2902_DC = IF(2902_DB>=2902_DA;2902_CB;2902_CB-2902_DA+2902_DB)"
"1,5";"[evaluate] 2902_DD = 2902_CB-2902_DC"
"1,5";"[evaluate] 2902_EE = 2902_DD"
"1,5";"[evaluate] 2902_EG = 0.05*2902_EF"
"1,5";"[evaluate] 2902_EH = 2902_EE+2902_EF-2902_EG"
"1,5";"[evaluate] 2902_EJ = 2902_DB-2902_DA"
"1,5";"[evaluate] 2902_EK = IF(2902_EJ-2902_EH>0;2902_EH;2902_EJ)"
"1,5";"[evaluate] 2902_EL = 2902_EH+2902_DD-2902_EK"
"1,5";"[evaluate] 2903_BP = #SUM(2903_AS)#"
"1,5";"[evaluate] 2903_BQ = #SUM(2903_AR)#"
"1,5";"[evaluate] CALC219BF4_BZ = CALC219BF4_BB+CALC219BF4_BC+CALC219BF4_BD+CALC219BF4_BE"
"1,5";"[evaluate] CALC219BF4_CA = CALC219BF4_AB-CALC219BF4_AD-CALC219BF4_BB-CALC219BF4_BC"
"1,5";"[evaluate] CALC219BF4_DA = CALC219BF4_AE-CALC219BF4_BD-CALC219BF4_BE"
"1,5";"[evaluate] DEDUCACTIO_AE = DEDUCACTIO_AC*DEDUCACTIO_AD"
"1,5";"[evaluate] DEDUCACTIO_AH = DEDUCACTIO_AF*DEDUCACTIO_AG"
"1,5";"[evaluate] DEDUCACTIO_BE = DEDUCACTIO_BC*DEDUCACTIO_BD"
"1,5";"[evaluate] DEDUCACTIO_BH = DEDUCACTIO_BF*DEDUCACTIO_BG"
"1,5";"[evaluate] DEDUCACTIO_CE = DEDUCACTIO_CC*DEDUCACTIO_CD"
"1,5";"[evaluate] DEDUCACTIO_CH = DEDUCACTIO_CF*DEDUCACTIO_CG"
"1,5";"[evaluate] DEDUCACTIO_ED = #SUM(DEDUCACTIO_AD)#+#SUM(DEDUCACTIO_BD)#+#SUM(DEDUCACTIO_CD)#"
"1,5";"[evaluate] DEDUCACTIO_EE = #SUM(DEDUCACTIO_AE)#+#SUM(DEDUCACTIO_BE)#+#SUM(DEDUCACTIO_CE)#"
"1,5";"[evaluate] DEDUCACTIO_EG = #SUM(DEDUCACTIO_AG)#+#SUM(DEDUCACTIO_BG)#+#SUM(DEDUCACTIO_CG)#"
"1,5";"[evaluate] DEDUCACTIO_EH = #SUM(DEDUCACTIO_AH)#+#SUM(DEDUCACTIO_BH)#+#SUM(DEDUCACTIO_CH)#"
"1,5";"[evaluate] DEDUCACTIO_EJ = DEDUCACTIO_EE-DEDUCACTIO_EH"
"1,5";"[evaluate] DRESZFUREC_BH = DRESZFUREC_BB+DRESZFUREC_BC+DRESZFUREC_BD+DRESZFUREC_BE+DRESZFUREC_BF+DRESZFUREC_BG"
"1,5";"[evaluate] DRESZFUREC_BJ = DRESZFUREC_BA-DRESZFUREC_BH"
"1,5";"[evaluate] DRESZFUREC_CE = DRESZFUREC_CB+DRESZFUREC_CC+DRESZFUREC_CD"
"1,5";"[evaluate] DRESZFUREC_CF = DRESZFUREC_CA-DRESZFUREC_CE"
"1";"[evaluate] DRESZFUVER_BB = DRESZFUVER_AA*DRESZFUVER_AE/100"
"1";"[evaluate] DRESZFUVER_BC = 0.16*DRESZFUVER_AB"
"1";"[evaluate] DRESZFUVER_BE = 0.1*DRESZFUVER_AD"
"1";"[evaluate] DRESZFUVER_BH = IF(DRESZFUVER_BG>0;IF((DRESZFUVER_BF/DRESZFUVER_BG)>=1;100;100*DRESZFUVER_BF/DRESZFUVER_BG);0)"
"1,5";"[evaluate] DRESZFUVER_CC = DRESZFUVER_CA*DRESZFUVER_BH/100"
"1,5";"[evaluate] DRESZFUVER_EA = DRESZFUREC_BA-DRESZFUVER_DA"
"1,5";"[evaluate] DRESZFUVER_EB = DRESZFUREC_CA-DRESZFUVER_DB"
"1,5";"[evaluate] SCIICSUIVI_BJ = SCIICSUIVI_BD+SCIICSUIVI_BF+SCIICSUIVI_BE"
"1,5";"[evaluate] SCIICSUIVI_BK = SCIICSUIVI_BA+SCIICSUIVI_BB+SCIICSUIVI_BC"
"1,5";"[evaluate] SCIICSUIVI_CG = SCIICSUIVI_CA+SCIICSUIVI_CB+SCIICSUIVI_CC+SCIICSUIVI_CD+SCIICSUIVI_CE+SCIICSUIVI_CF"
"1,5";"[evaluate] SCIICSUIVI_CQ = SCIICSUIVI_CJ+SCIICSUIVI_CK+SCIICSUIVI_CL+SCIICSUIVI_CM+SCIICSUIVI_CN"
"1,5";"[evaluate] SCIICSUIVI_CW = SCIICSUIVI_CS+SCIICSUIVI_CR+SCIICSUIVI_CT+SCIICSUIVI_CU+SCIICSUIVI_CV"
"1,5";"[evaluate] SCIICSUIVI_CY = SCIICSUIVI_CX"
"1,5";"[evaluate] SUIV093REC_AL = SUIV093REC_AA+SUIV093REC_AB+SUIV093REC_AC+SUIV093REC_AD+SUIV093REC_AE+SUIV093REC_AF+SUIV093REC_AG+SUIV093REC_AH+SUIV093REC_AJ+SUIV093REC_AK"
"1,5";"[evaluate] SUIV093REC_BH = SUIV093REC_BA+SUIV093REC_BB+SUIV093REC_BC+SUIV093REC_BD+SUIV093REC_BE+SUIV093REC_BF+SUIV093REC_BG"
"1,5";"[evaluate] SUIV093VER_AL = SUIV093VER_AA+SUIV093VER_AB+SUIV093VER_AC+SUIV093VER_AD+SUIV093VER_AE+SUIV093VER_AF+SUIV093VER_AG+SUIV093VER_AH+SUIV093VER_AJ+SUIV093VER_AK"
"1,5";"[evaluate] SUIV093VER_BH = SUIV093VER_BA+SUIV093VER_BB+SUIV093VER_BC+SUIV093VER_BD+SUIV093VER_BE+SUIV093VER_BF+SUIV093VER_BG"
"1,5";"[evaluate] SUIVPVSUIM_KJ = SUIVPVSUIM_KA+SUIVPVSUIM_KB+SUIVPVSUIM_KC+SUIVPVSUIM_KD+SUIVPVSUIM_KE+SUIVPVSUIM_KF+#SUM(SUIVPVSUIM_KG)#"
"1,5";"[evaluate] SUIVPVSUIM_LJ = SUIVPVSUIM_LA+SUIVPVSUIM_LB+SUIVPVSUIM_LC+SUIVPVSUIM_LD+SUIVPVSUIM_LE+SUIVPVSUIM_LF+#SUM(SUIVPVSUIM_LG)#"
"1,5";"[evaluate] SUIVPVSUIM_MJ = SUIVPVSUIM_MA+SUIVPVSUIM_MB+SUIVPVSUIM_MC+SUIVPVSUIM_MD+SUIVPVSUIM_ME+SUIVPVSUIM_MF+#SUM(SUIVPVSUIM_MG)#"
"1,5";"[evaluate] SUIVPVSUIM_NJ = SUIVPVSUIM_NA+SUIVPVSUIM_NB+SUIVPVSUIM_NC+SUIVPVSUIM_ND+SUIVPVSUIM_NE+SUIVPVSUIM_NF+#SUM(SUIVPVSUIM_NG)#"
"1,2";"[evaluate] TEST_AB = TEST_AA*4"
"1,2";"[evaluate] TEST_AC = #SUM(TEST_AA)#"
"1,2";"[evaluate] TEST_AD = 4*TEST_AC"
"1,2";"[evaluate] TEST_CA = TEST_CB"
"1,5";"[evaluate] TEST_IB = IF(TEST_IA>500;1;0)"
"1,2";"[evaluate] TEST_ND = #MIN(TEST_NA;TEST_NB;TEST_NC)#"
"1,2";"[evaluate] TEST_PA10 = TEST_PA1+TEST_PA2"
"1,5";"[evaluate] TEST_PA11 = TEST_PA1-TEST_PA2"
"1,5";"[evaluate] TEST_XD = #MAX(TEST_XA;TEST_XB;TEST_XC)#"
"2";"[evaluate] TEST_XD = TEST_XA+TEST_XB"
"1,2";"[evaluate] TEST_ZZ1 = TEST_CA"
"1,5";"[evaluate] ZFCFICHE01_BJ = ZFCFICHE01_BA-ZFCFICHE01_BK"
"1,5";"[evaluate] ZFCFICHE01_BK = ZFCFICHE01_BB+ZFCFICHE01_BC+ZFCFICHE01_BD+ZFCFICHE01_BE+ZFCFICHE01_BF+ZFCFICHE01_BG+ZFCFICHE01_BH"
"1,5";"[evaluate] ZFCFICHE01_CJ = ZFCFICHE01_CA-ZFCFICHE01_CK"
"1,5";"[evaluate] ZFCFICHE01_CK = ZFCFICHE01_CH+ZFCFICHE01_CC+ZFCFICHE01_CD+ZFCFICHE01_CG"
"1,5";"[evaluate] ZFCFICHE02_AD = ZFCFICHE02_AB*ZFCFICHE02_AC/100"
"1,5";"[evaluate] ZFCFICHE02_AF = ZFCFICHE02_AE*0.36"
"1,5";"[evaluate] ZFCFICHE02_AG = IF(ZFCFICHE02_AI>0;IF((ZFCFICHE02_AH/ZFCFICHE02_AI)>=1;100;100*ZFCFICHE02_AH/ZFCFICHE02_AI);0)"
"1,5";"[evaluate] ZFCFICHE02_AH = ZFCFICHE02_AA+ZFCFICHE02_AD+ZFCFICHE02_AF"
"1,5";"[evaluate] ZFCFICHE02_BC = ZFCFICHE02_BA*ZFCFICHE02_AG/100"
"1,5";"[evaluate] ZFCFICHE02_BD = ZFCFICHE02_BB*ZFCFICHE02_AG/100"
"1,5";"[evaluate] ZFCFICHE02_CC = IF(ZFCFICHE02_CA>0;ZFCFICHE02_CB*30/ZFCFICHE02_CA;0)"
"1,5";"[evaluate] ZFCFICHE02_CE = IF(ZFCFICHE02_CA>0;ZFCFICHE02_CD*50/ZFCFICHE02_CA;0)"
"1,5";"[evaluate] ZFCFICHE02_CG = IF(ZFCFICHE02_CA>0;ZFCFICHE02_CF*30/ZFCFICHE02_CA;0)"
"1,5";"[evaluate] ZFCFICHE02_CJ = IF(ZFCFICHE02_CA>0;ZFCFICHE02_CH*50/ZFCFICHE02_CA;0)"
"1,5";"[evaluate] ZFCFICHE03_BC = ZFCFICHE03_AD"
"1,5";"[evaluate] ZFCFICHE03_BD = ZFCFICHE03_AF"
"1,5";"[evaluate] ZFCFICHE03_BE = ZFCFICHE03_BA+ZFCFICHE03_BC"
"1,5";"[evaluate] ZFCFICHE03_BF = ZFCFICHE03_BB+ZFCFICHE03_BD"
"1,5";"[evaluate] ZFCFICHE03_BJ = ZFCFICHE01_BA-ZFCFICHE03_BG"
"1,5";"[evaluate] ZFCFICHE03_BK = ZFCFICHE01_CA-ZFCFICHE03_BH"
"1,5";"[required] P-IDENTIF_GA = P-IDENTIF_HA>0"
